dt,l1,geo,clm
2020/1/14 9:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114090000_20200114091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114090000_20200114091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114090000_20200114091459_4000M_V0001.NC
2020/1/14 9:15,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114091500_20200114092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114091500_20200114092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114091500_20200114092959_4000M_V0001.NC
2020/1/14 10:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114100000_20200114101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114100000_20200114101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114100000_20200114101459_4000M_V0001.NC
2020/1/14 11:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114110000_20200114111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114110000_20200114111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114110000_20200114111459_4000M_V0001.NC
2020/1/14 11:45,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114114500_20200114115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114114500_20200114115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114114500_20200114115959_4000M_V0001.NC
2020/1/14 12:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114120000_20200114121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114120000_20200114121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114120000_20200114121459_4000M_V0001.NC
2020/1/14 12:15,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114121500_20200114122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114121500_20200114122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114121500_20200114122959_4000M_V0001.NC
2020/1/14 13:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114130000_20200114131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114130000_20200114131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114130000_20200114131459_4000M_V0001.NC
2020/1/14 14:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114140000_20200114141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114140000_20200114141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114140000_20200114141459_4000M_V0001.NC
2020/1/14 14:45,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114144500_20200114145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114144500_20200114145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114144500_20200114145959_4000M_V0001.NC
2020/1/14 15:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114150000_20200114151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114150000_20200114151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114150000_20200114151459_4000M_V0001.NC
2020/1/14 15:15,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114151500_20200114152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114151500_20200114152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114151500_20200114152959_4000M_V0001.NC
2020/1/14 16:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114160000_20200114161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114160000_20200114161459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114160000_20200114161459_4000M_V0001.NC
2020/1/14 17:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114170000_20200114171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114170000_20200114171459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114170000_20200114171459_4000M_V0001.NC
2020/1/14 17:45,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114174500_20200114175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114174500_20200114175959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114174500_20200114175959_4000M_V0001.NC
2020/1/14 18:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114180000_20200114181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114180000_20200114181459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114180000_20200114181459_4000M_V0001.NC
2020/1/14 18:15,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114181500_20200114182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114181500_20200114182959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114181500_20200114182959_4000M_V0001.NC
2020/1/14 19:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114190000_20200114191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114190000_20200114191459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114190000_20200114191459_4000M_V0001.NC
2020/1/14 20:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114200000_20200114201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114200000_20200114201459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114200000_20200114201459_4000M_V0001.NC
2020/1/14 20:45,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114204500_20200114205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114204500_20200114205959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114204500_20200114205959_4000M_V0001.NC
2020/1/14 21:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114210000_20200114211459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114210000_20200114211459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114210000_20200114211459_4000M_V0001.NC
2020/1/14 21:15,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114211500_20200114212959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114211500_20200114212959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114211500_20200114212959_4000M_V0001.NC
2020/1/14 22:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114220000_20200114221459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114220000_20200114221459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114220000_20200114221459_4000M_V0001.NC
2020/1/14 23:00,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114230000_20200114231459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114230000_20200114231459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114230000_20200114231459_4000M_V0001.NC
2020/1/14 23:45,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200114234500_20200114235959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200114234500_20200114235959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200114\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200114234500_20200114235959_4000M_V0001.NC
2020/1/15 0:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115000000_20200115001459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115000000_20200115001459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115000000_20200115001459_4000M_V0001.NC
2020/1/15 0:15,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115001500_20200115002959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115001500_20200115002959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115001500_20200115002959_4000M_V0001.NC
2020/1/15 1:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115010000_20200115011459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115010000_20200115011459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115010000_20200115011459_4000M_V0001.NC
2020/1/15 2:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115020000_20200115021459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115020000_20200115021459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115020000_20200115021459_4000M_V0001.NC
2020/1/15 2:45,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115024500_20200115025959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115024500_20200115025959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115024500_20200115025959_4000M_V0001.NC
2020/1/15 3:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115030000_20200115031459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115030000_20200115031459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115030000_20200115031459_4000M_V0001.NC
2020/1/15 3:15,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115031500_20200115032959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115031500_20200115032959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115031500_20200115032959_4000M_V0001.NC
2020/1/15 4:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115040000_20200115041459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115040000_20200115041459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115040000_20200115041459_4000M_V0001.NC
2020/1/15 5:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115050000_20200115051459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115050000_20200115051459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115050000_20200115051459_4000M_V0001.NC
2020/1/15 5:45,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115054500_20200115055959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115054500_20200115055959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115054500_20200115055959_4000M_V0001.NC
2020/1/15 6:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115060000_20200115061459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115060000_20200115061459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115060000_20200115061459_4000M_V0001.NC
2020/1/15 6:15,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115061500_20200115062959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115061500_20200115062959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115061500_20200115062959_4000M_V0001.NC
2020/1/15 7:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115070000_20200115071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115070000_20200115071459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115070000_20200115071459_4000M_V0001.NC
2020/1/15 8:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115080000_20200115081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115080000_20200115081459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115080000_20200115081459_4000M_V0001.NC
2020/1/15 8:45,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115084500_20200115085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115084500_20200115085959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115084500_20200115085959_4000M_V0001.NC
2020/1/15 9:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115090000_20200115091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115090000_20200115091459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115090000_20200115091459_4000M_V0001.NC
2020/1/15 9:15,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115091500_20200115092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115091500_20200115092959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115091500_20200115092959_4000M_V0001.NC
2020/1/15 10:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115100000_20200115101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115100000_20200115101459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115100000_20200115101459_4000M_V0001.NC
2020/1/15 11:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115110000_20200115111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115110000_20200115111459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115110000_20200115111459_4000M_V0001.NC
2020/1/15 11:45,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115114500_20200115115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115114500_20200115115959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115114500_20200115115959_4000M_V0001.NC
2020/1/15 12:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115120000_20200115121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115120000_20200115121459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115120000_20200115121459_4000M_V0001.NC
2020/1/15 12:15,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115121500_20200115122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115121500_20200115122959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115121500_20200115122959_4000M_V0001.NC
2020/1/15 13:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115130000_20200115131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115130000_20200115131459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115130000_20200115131459_4000M_V0001.NC
2020/1/15 14:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115140000_20200115141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115140000_20200115141459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115140000_20200115141459_4000M_V0001.NC
2020/1/15 14:45,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115144500_20200115145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115144500_20200115145959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115144500_20200115145959_4000M_V0001.NC
2020/1/15 15:00,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115150000_20200115151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115150000_20200115151459_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115150000_20200115151459_4000M_V0001.NC
2020/1/15 15:15,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_FDI-_MULT_NOM_20200115151500_20200115152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L1-_GEO-_MULT_NOM_20200115151500_20200115152959_4000M_V0001.HDF,D:\WorkSpace\20200429\project\data\20200115\FY4A-_AGRI--_N_DISK_1047E_L2-_CLM-_MULT_NOM_20200115151500_20200115152959_4000M_V0001.NC
